FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,YEAR,WEATHER_CONDITION,INJURIES_TOTAL
REAR END,FOUR WAY,2020,CLOUDY/OVERCAST,36
REAR END,FOUR WAY,2020,FOG/SMOKE/HAZE,3
REAR END,FOUR WAY,2020,FREEZING RAIN/DRIZZLE,2
REAR END,FOUR WAY,2020,OTHER,1
REAR END,FOUR WAY,2020,RAIN,118
REAR END,FOUR WAY,2020,SLEET/HAIL,2
REAR END,FOUR WAY,2020,SNOW,37
REAR END,FOUR WAY,2020,UNKNOWN,27
REAR END,FOUR WAY,2021,BLOWING SNOW,1
REAR END,FOUR WAY,2021,CLEAR,1069
REAR END,FOUR WAY,2021,CLOUDY/OVERCAST,50
REAR END,FOUR WAY,2021,FREEZING RAIN/DRIZZLE,3
REAR END,FOUR WAY,2021,OTHER,5
REAR END,FOUR WAY,2021,RAIN,139
REAR END,FOUR WAY,2021,SEVERE CROSS WIND GATE,1
REAR END,FOUR WAY,2021,SLEET/HAIL,2
REAR END,FOUR WAY,2021,SNOW,63
REAR END,FOUR WAY,2021,UNKNOWN,43
REAR END,FOUR WAY,2022,CLEAR,1254
REAR END,FOUR WAY,2022,CLOUDY/OVERCAST,50
REAR END,FOUR WAY,2022,FOG/SMOKE/HAZE,1
REAR END,FOUR WAY,2022,FREEZING RAIN/DRIZZLE,12
REAR END,FOUR WAY,2022,OTHER,7
REAR END,FOUR WAY,2022,RAIN,159
REAR END,FOUR WAY,2022,SLEET/HAIL,2
REAR END,FOUR WAY,2022,SNOW,80
REAR END,FOUR WAY,2022,UNKNOWN,89
REAR END,FOUR WAY,2023,CLEAR,1369
REAR END,FOUR WAY,2023,CLOUDY/OVERCAST,46
REAR END,FOUR WAY,2023,FOG/SMOKE/HAZE,1
REAR END,FOUR WAY,2023,FREEZING RAIN/DRIZZLE,3
REAR END,FOUR WAY,2023,OTHER,4
REAR END,FOUR WAY,2023,RAIN,172
REAR END,FOUR WAY,2023,SLEET/HAIL,1
REAR END,FOUR WAY,2023,SNOW,55
REAR END,FOUR WAY,2023,UNKNOWN,115
REAR END,L-INTERSECTION,2021,CLEAR,3
REAR END,L-INTERSECTION,2021,CLOUDY/OVERCAST,1
REAR END,L-INTERSECTION,2022,CLEAR,5
REAR END,L-INTERSECTION,2022,RAIN,3
REAR END,L-INTERSECTION,2023,CLEAR,2
REAR END,NOT DIVIDED,2014,CLEAR,1
REAR END,NOT DIVIDED,2015,CLEAR,932
REAR END,NOT DIVIDED,2015,CLOUDY/OVERCAST,38
REAR END,NOT DIVIDED,2015,FOG/SMOKE/HAZE,2
REAR END,NOT DIVIDED,2015,OTHER,2
REAR END,NOT DIVIDED,2015,RAIN,161
REAR END,NOT DIVIDED,2015,SLEET/HAIL,2
REAR END,NOT DIVIDED,2015,SNOW,34
REAR END,NOT DIVIDED,2015,UNKNOWN,38
REAR END,NOT DIVIDED,2016,CLEAR,5136
REAR END,NOT DIVIDED,2016,CLOUDY/OVERCAST,159
REAR END,NOT DIVIDED,2016,FOG/SMOKE/HAZE,4
REAR END,NOT DIVIDED,2016,OTHER,11
REAR END,NOT DIVIDED,2016,RAIN,681
REAR END,NOT DIVIDED,2016,SLEET/HAIL,7
REAR END,NOT DIVIDED,2016,SNOW,232
REAR END,NOT DIVIDED,2016,UNKNOWN,245
REAR END,NOT DIVIDED,2017,CLEAR,8909
REAR END,NOT DIVIDED,2017,CLOUDY/OVERCAST,310
REAR END,NOT DIVIDED,2017,FOG/SMOKE/HAZE,14
REAR END,NOT DIVIDED,2017,OTHER,23
REAR END,NOT DIVIDED,2017,RAIN,1374
REAR END,NOT DIVIDED,2017,SEVERE CROSS WIND GATE,1
REAR END,NOT DIVIDED,2017,SLEET/HAIL,11
REAR END,NOT DIVIDED,2017,SNOW,309
REAR END,NOT DIVIDED,2017,UNKNOWN,198
REAR END,NOT DIVIDED,2018,CLEAR,11855
REAR END,NOT DIVIDED,2018,CLOUDY/OVERCAST,471
REAR END,NOT DIVIDED,2018,FOG/SMOKE/HAZE,39
REAR END,NOT DIVIDED,2018,OTHER,37
REAR END,NOT DIVIDED,2018,RAIN,1518
REAR END,NOT DIVIDED,2018,SLEET/HAIL,26
REAR END,NOT DIVIDED,2018,SNOW,645
REAR END,NOT DIVIDED,2018,UNKNOWN,368
REAR END,NOT DIVIDED,2019,BLOWING SNOW,6
REAR END,NOT DIVIDED,2019,CLEAR,10903
REAR END,NOT DIVIDED,2019,CLOUDY/OVERCAST,422
REAR END,NOT DIVIDED,2019,FOG/SMOKE/HAZE,18
REAR END,NOT DIVIDED,2019,FREEZING RAIN/DRIZZLE,26
REAR END,NOT DIVIDED,2019,OTHER,39
REAR END,NOT DIVIDED,2019,RAIN,1480
REAR END,NOT DIVIDED,2019,SEVERE CROSS WIND GATE,1
REAR END,NOT DIVIDED,2019,SLEET/HAIL,32
REAR END,NOT DIVIDED,2019,SNOW,675
REAR END,NOT DIVIDED,2019,UNKNOWN,393
REAR END,NOT DIVIDED,2020,BLOWING SNOW,8
REAR END,NOT DIVIDED,2020,CLEAR,7934
REAR END,NOT DIVIDED,2020,CLOUDY/OVERCAST,237
REAR END,NOT DIVIDED,2020,FOG/SMOKE/HAZE,8
REAR END,NOT DIVIDED,2020,FREEZING RAIN/DRIZZLE,28
REAR END,NOT DIVIDED,2020,OTHER,24
REAR END,NOT DIVIDED,2020,RAIN,971
REAR END,NOT DIVIDED,2020,SLEET/HAIL,5
REAR END,NOT DIVIDED,2020,SNOW,367
REAR END,NOT DIVIDED,2020,UNKNOWN,251
REAR END,NOT DIVIDED,2021,BLOWING SNOW,7
REAR END,NOT DIVIDED,2021,CLEAR,8990
REAR END,NOT DIVIDED,2021,CLOUDY/OVERCAST,285
REAR END,NOT DIVIDED,2021,FOG/SMOKE/HAZE,5
REAR END,NOT DIVIDED,2021,FREEZING RAIN/DRIZZLE,22
REAR END,NOT DIVIDED,2021,OTHER,35
REAR END,NOT DIVIDED,2021,RAIN,961
REAR END,NOT DIVIDED,2021,SEVERE CROSS WIND GATE,1
REAR END,NOT DIVIDED,2021,SLEET/HAIL,9
REAR END,NOT DIVIDED,2021,SNOW,454
REAR END,NOT DIVIDED,2021,UNKNOWN,406
REAR END,NOT DIVIDED,2022,BLOWING SNOW,17
REAR END,NOT DIVIDED,2022,CLEAR,8807
REAR END,NOT DIVIDED,2022,CLOUDY/OVERCAST,297
REAR END,NOT DIVIDED,2022,FOG/SMOKE/HAZE,10
REAR END,NOT DIVIDED,2022,FREEZING RAIN/DRIZZLE,43
REAR END,NOT DIVIDED,2022,OTHER,44
REAR END,NOT DIVIDED,2022,RAIN,1018
REAR END,NOT DIVIDED,2022,SLEET/HAIL,10
REAR END,NOT DIVIDED,2022,SNOW,469
REAR END,NOT DIVIDED,2022,UNKNOWN,699
REAR END,NOT DIVIDED,2023,BLOWING SNOW,2
REAR END,NOT DIVIDED,2023,CLEAR,6620
REAR END,NOT DIVIDED,2023,CLOUDY/OVERCAST,227
REAR END,NOT DIVIDED,2023,FOG/SMOKE/HAZE,10
REAR END,NOT DIVIDED,2023,FREEZING RAIN/DRIZZLE,24
REAR END,NOT DIVIDED,2023,OTHER,16
REAR END,NOT DIVIDED,2023,RAIN,829
REAR END,NOT DIVIDED,2023,SLEET/HAIL,12
REAR END,NOT DIVIDED,2023,SNOW,197
REAR END,NOT DIVIDED,2023,UNKNOWN,639
REAR END,NOT REPORTED,2019,CLEAR,3
REAR END,NOT REPORTED,2020,CLEAR,2
REAR END,NOT REPORTED,2020,RAIN,1
REAR END,NOT REPORTED,2021,CLEAR,4
REAR END,NOT REPORTED,2021,CLOUDY/OVERCAST,1
REAR END,NOT REPORTED,2022,CLEAR,2
REAR END,NOT REPORTED,2022,RAIN,3
REAR END,NOT REPORTED,2022,SNOW,1
REAR END,NOT REPORTED,2022,UNKNOWN,1
REAR END,NOT REPORTED,2023,CLEAR,9
REAR END,NOT REPORTED,2023,CLOUDY/OVERCAST,1
REAR END,NOT REPORTED,2023,OTHER,1
REAR END,NOT REPORTED,2023,SNOW,1
REAR END,NOT REPORTED,2023,UNKNOWN,1
REAR END,ONE-WAY,2015,CLEAR,173
REAR END,ONE-WAY,2015,CLOUDY/OVERCAST,6
REAR END,ONE-WAY,2015,FOG/SMOKE/HAZE,1
REAR END,ONE-WAY,2015,RAIN,20
REAR END,ONE-WAY,2015,SNOW,12
REAR END,ONE-WAY,2015,UNKNOWN,3
REAR END,ONE-WAY,2016,CLEAR,833
REAR END,ONE-WAY,2016,CLOUDY/OVERCAST,20
REAR END,ONE-WAY,2016,FOG/SMOKE/HAZE,2
REAR END,ONE-WAY,2016,OTHER,3
REAR END,ONE-WAY,2016,RAIN,72
REAR END,ONE-WAY,2016,SLEET/HAIL,3
REAR END,ONE-WAY,2016,SNOW,49
REAR END,ONE-WAY,2016,UNKNOWN,30
REAR END,ONE-WAY,2017,CLEAR,1103
REAR END,ONE-WAY,2017,CLOUDY/OVERCAST,42
REAR END,ONE-WAY,2017,FOG/SMOKE/HAZE,3
REAR END,ONE-WAY,2017,OTHER,5
REAR END,ONE-WAY,2017,RAIN,126
REAR END,ONE-WAY,2017,SLEET/HAIL,2
REAR END,ONE-WAY,2017,SNOW,63
REAR END,ONE-WAY,2017,UNKNOWN,24
REAR END,ONE-WAY,2018,CLEAR,1430
REAR END,ONE-WAY,2018,CLOUDY/OVERCAST,53
REAR END,ONE-WAY,2018,FOG/SMOKE/HAZE,4
REAR END,ONE-WAY,2018,OTHER,10
REAR END,ONE-WAY,2018,RAIN,147
REAR END,ONE-WAY,2018,SLEET/HAIL,2
REAR END,ONE-WAY,2018,SNOW,126
REAR END,ONE-WAY,2018,UNKNOWN,44
REAR END,ONE-WAY,2019,BLOWING SNOW,2
REAR END,ONE-WAY,2019,CLEAR,1348
REAR END,ONE-WAY,2019,CLOUDY/OVERCAST,49
REAR END,ONE-WAY,2019,FOG/SMOKE/HAZE,2
REAR END,ONE-WAY,2019,FREEZING RAIN/DRIZZLE,4
REAR END,ONE-WAY,2019,OTHER,10
REAR END,ONE-WAY,2019,RAIN,145
REAR END,ONE-WAY,2019,SLEET/HAIL,2
REAR END,ONE-WAY,2019,SNOW,121
REAR END,ONE-WAY,2019,UNKNOWN,33
REAR END,ONE-WAY,2020,BLOWING SNOW,1
REAR END,ONE-WAY,2020,CLEAR,842
REAR END,ONE-WAY,2020,CLOUDY/OVERCAST,30
REAR END,ONE-WAY,2020,FREEZING RAIN/DRIZZLE,2
REAR END,ONE-WAY,2020,OTHER,5
REAR END,ONE-WAY,2020,RAIN,82
REAR END,ONE-WAY,2020,SLEET/HAIL,1
REAR END,ONE-WAY,2020,SNOW,78
REAR END,ONE-WAY,2020,UNKNOWN,38
REAR END,ONE-WAY,2021,BLOWING SNOW,1
REAR END,ONE-WAY,2021,CLEAR,962
REAR END,ONE-WAY,2021,CLOUDY/OVERCAST,38
REAR END,ONE-WAY,2021,FREEZING RAIN/DRIZZLE,2
REAR END,ONE-WAY,2021,OTHER,5
REAR END,ONE-WAY,2021,RAIN,81
REAR END,ONE-WAY,2021,SEVERE CROSS WIND GATE,1
REAR END,ONE-WAY,2021,SLEET/HAIL,2
REAR END,ONE-WAY,2021,SNOW,96
REAR END,ONE-WAY,2021,UNKNOWN,36
REAR END,ONE-WAY,2022,BLOWING SNOW,2
REAR END,ONE-WAY,2022,CLEAR,863
REAR END,ONE-WAY,2022,CLOUDY/OVERCAST,36
REAR END,ONE-WAY,2022,FOG/SMOKE/HAZE,1
REAR END,ONE-WAY,2022,FREEZING RAIN/DRIZZLE,2
REAR END,ONE-WAY,2022,OTHER,5
REAR END,ONE-WAY,2022,RAIN,74
REAR END,ONE-WAY,2022,SLEET/HAIL,2
REAR END,ONE-WAY,2022,SNOW,68
REAR END,ONE-WAY,2022,UNKNOWN,70
REAR END,ONE-WAY,2023,BLOWING SNOW,1
REAR END,ONE-WAY,2023,CLEAR,703
REAR END,ONE-WAY,2023,CLOUDY/OVERCAST,26
REAR END,ONE-WAY,2023,FOG/SMOKE/HAZE,1
REAR END,ONE-WAY,2023,FREEZING RAIN/DRIZZLE,5
REAR END,ONE-WAY,2023,OTHER,4
REAR END,ONE-WAY,2023,RAIN,71
REAR END,ONE-WAY,2023,SLEET/HAIL,1
REAR END,ONE-WAY,2023,SNOW,36
REAR END,ONE-WAY,2023,UNKNOWN,59
REAR END,OTHER,2015,CLEAR,58
REAR END,OTHER,2015,CLOUDY/OVERCAST,1
REAR END,OTHER,2015,RAIN,7
REAR END,OTHER,2015,UNKNOWN,11
REAR END,OTHER,2016,CLEAR,201
REAR END,OTHER,2016,CLOUDY/OVERCAST,3
REAR END,OTHER,2016,FOG/SMOKE/HAZE,1
REAR END,OTHER,2016,OTHER,4
REAR END,OTHER,2016,RAIN,25
REAR END,OTHER,2016,SNOW,4
REAR END,OTHER,2016,UNKNOWN,6
REAR END,OTHER,2017,CLEAR,316
REAR END,OTHER,2017,CLOUDY/OVERCAST,12
REAR END,OTHER,2017,OTHER,3
REAR END,OTHER,2017,RAIN,35
REAR END,OTHER,2017,SLEET/HAIL,1
REAR END,OTHER,2017,SNOW,5
REAR END,OTHER,2017,UNKNOWN,6
REAR END,OTHER,2018,CLEAR,416
REAR END,OTHER,2018,CLOUDY/OVERCAST,11
REAR END,OTHER,2018,OTHER,5
REAR END,OTHER,2018,RAIN,39
REAR END,OTHER,2018,SNOW,20
REAR END,OTHER,2018,UNKNOWN,19
REAR END,OTHER,2019,BLOWING SNOW,1
REAR END,OTHER,2019,CLEAR,371
REAR END,OTHER,2019,CLOUDY/OVERCAST,17
REAR END,OTHER,2019,FOG/SMOKE/HAZE,2
REAR END,OTHER,2019,OTHER,12
REAR END,OTHER,2019,RAIN,46
REAR END,OTHER,2019,SLEET/HAIL,3
REAR END,OTHER,2019,SNOW,20
REAR END,OTHER,2019,UNKNOWN,21
REAR END,OTHER,2020,CLEAR,265
REAR END,OTHER,2020,CLOUDY/OVERCAST,6
REAR END,OTHER,2020,OTHER,6
REAR END,OTHER,2020,RAIN,17
REAR END,OTHER,2020,SNOW,15
REAR END,OTHER,2020,UNKNOWN,7
REAR END,OTHER,2021,CLEAR,348
REAR END,OTHER,2021,CLOUDY/OVERCAST,6
REAR END,OTHER,2021,FREEZING RAIN/DRIZZLE,3
REAR END,OTHER,2021,OTHER,6
REAR END,OTHER,2021,RAIN,20
REAR END,OTHER,2021,SNOW,11
REAR END,OTHER,2021,UNKNOWN,20
REAR END,OTHER,2022,BLOWING SNOW,1
REAR END,OTHER,2022,CLEAR,292
REAR END,OTHER,2022,CLOUDY/OVERCAST,6
REAR END,OTHER,2022,FREEZING RAIN/DRIZZLE,2
REAR END,OTHER,2022,OTHER,6
REAR END,OTHER,2022,RAIN,21
REAR END,OTHER,2022,SNOW,10
REAR END,OTHER,2022,UNKNOWN,42
REAR END,OTHER,2023,CLEAR,227
REAR END,OTHER,2023,CLOUDY/OVERCAST,4
REAR END,OTHER,2023,OTHER,9
REAR END,OTHER,2023,RAIN,35
REAR END,OTHER,2023,SNOW,3
REAR END,OTHER,2023,UNKNOWN,47
REAR END,PARKING LOT,2015,CLEAR,60
REAR END,PARKING LOT,2015,CLOUDY/OVERCAST,2
REAR END,PARKING LOT,2015,OTHER,1
REAR END,PARKING LOT,2015,RAIN,1
REAR END,PARKING LOT,2015,SNOW,2
REAR END,PARKING LOT,2015,UNKNOWN,5
REAR END,PARKING LOT,2016,CLEAR,362
REAR END,PARKING LOT,2016,CLOUDY/OVERCAST,7
REAR END,PARKING LOT,2016,OTHER,1
REAR END,PARKING LOT,2016,RAIN,23
REAR END,PARKING LOT,2016,SNOW,4
REAR END,PARKING LOT,2016,UNKNOWN,25
REAR END,PARKING LOT,2017,CLEAR,523
REAR END,PARKING LOT,2017,CLOUDY/OVERCAST,7
REAR END,PARKING LOT,2017,OTHER,1
REAR END,PARKING LOT,2017,RAIN,32
REAR END,PARKING LOT,2017,SNOW,10
REAR END,PARKING LOT,2017,UNKNOWN,22
REAR END,PARKING LOT,2018,CLEAR,660
REAR END,PARKING LOT,2018,CLOUDY/OVERCAST,26
REAR END,PARKING LOT,2018,OTHER,1
REAR END,PARKING LOT,2018,RAIN,39
REAR END,PARKING LOT,2018,SNOW,25
REAR END,PARKING LOT,2018,UNKNOWN,29
REAR END,PARKING LOT,2019,CLEAR,394
REAR END,PARKING LOT,2019,CLOUDY/OVERCAST,15
REAR END,PARKING LOT,2019,FOG/SMOKE/HAZE,1
REAR END,PARKING LOT,2019,FREEZING RAIN/DRIZZLE,3
REAR END,PARKING LOT,2019,OTHER,4
REAR END,PARKING LOT,2019,RAIN,33
REAR END,PARKING LOT,2019,SLEET/HAIL,4
REAR END,PARKING LOT,2019,SNOW,24
REAR END,PARKING LOT,2019,UNKNOWN,17
REAR END,PARKING LOT,2020,CLEAR,253
REAR END,PARKING LOT,2020,CLOUDY/OVERCAST,7
REAR END,PARKING LOT,2020,FOG/SMOKE/HAZE,1
REAR END,PARKING LOT,2020,FREEZING RAIN/DRIZZLE,1
REAR END,PARKING LOT,2020,RAIN,15
REAR END,PARKING LOT,2020,SNOW,8
REAR END,PARKING LOT,2020,UNKNOWN,14
REAR END,PARKING LOT,2021,CLEAR,275
REAR END,PARKING LOT,2021,CLOUDY/OVERCAST,8
REAR END,PARKING LOT,2021,OTHER,1
REAR END,PARKING LOT,2021,RAIN,14
REAR END,PARKING LOT,2021,SNOW,10
REAR END,PARKING LOT,2021,UNKNOWN,17
REAR END,PARKING LOT,2022,CLEAR,309
REAR END,PARKING LOT,2022,CLOUDY/OVERCAST,3
REAR END,PARKING LOT,2022,OTHER,1
REAR END,PARKING LOT,2022,RAIN,11
REAR END,PARKING LOT,2022,SNOW,10
REAR END,PARKING LOT,2022,UNKNOWN,28
REAR END,PARKING LOT,2023,CLEAR,236
REAR END,PARKING LOT,2023,CLOUDY/OVERCAST,7
REAR END,PARKING LOT,2023,FREEZING RAIN/DRIZZLE,1
REAR END,PARKING LOT,2023,OTHER,1
REAR END,PARKING LOT,2023,RAIN,15
REAR END,PARKING LOT,2023,SNOW,2
REAR END,PARKING LOT,2023,UNKNOWN,16
REAR END,RAMP,2015,CLEAR,10
REAR END,RAMP,2015,RAIN,2
REAR END,RAMP,2016,CLEAR,37
REAR END,RAMP,2016,FOG/SMOKE/HAZE,1
REAR END,RAMP,2016,RAIN,4
REAR END,RAMP,2016,UNKNOWN,3
REAR END,RAMP,2017,CLEAR,78
REAR END,RAMP,2017,CLOUDY/OVERCAST,1
REAR END,RAMP,2017,FOG/SMOKE/HAZE,1
REAR END,RAMP,2017,RAIN,5
REAR END,RAMP,2017,SNOW,3
REAR END,RAMP,2017,UNKNOWN,5
REAR END,RAMP,2018,CLEAR,80
REAR END,RAMP,2018,CLOUDY/OVERCAST,3
REAR END,RAMP,2018,FOG/SMOKE/HAZE,1
REAR END,RAMP,2018,RAIN,13
REAR END,RAMP,2018,SEVERE CROSS WIND GATE,1
REAR END,RAMP,2018,SNOW,7
REAR END,RAMP,2018,UNKNOWN,2
REAR END,RAMP,2019,CLEAR,95
REAR END,RAMP,2019,CLOUDY/OVERCAST,3
REAR END,RAMP,2019,OTHER,1
REAR END,RAMP,2019,RAIN,14
REAR END,RAMP,2019,SNOW,3
REAR END,RAMP,2019,UNKNOWN,8
REAR END,RAMP,2020,BLOWING SNOW,1
REAR END,RAMP,2020,CLEAR,47
REAR END,RAMP,2020,CLOUDY/OVERCAST,2
REAR END,RAMP,2020,RAIN,5
REAR END,RAMP,2020,SNOW,3
REAR END,RAMP,2020,UNKNOWN,2
REAR END,RAMP,2021,CLEAR,67
REAR END,RAMP,2021,CLOUDY/OVERCAST,2
REAR END,RAMP,2021,RAIN,5
REAR END,RAMP,2021,SNOW,2
REAR END,RAMP,2021,UNKNOWN,4
REAR END,RAMP,2022,CLEAR,57
REAR END,RAMP,2022,CLOUDY/OVERCAST,2
REAR END,RAMP,2022,FOG/SMOKE/HAZE,1
REAR END,RAMP,2022,FREEZING RAIN/DRIZZLE,1
REAR END,RAMP,2022,RAIN,11
REAR END,RAMP,2022,SNOW,2
REAR END,RAMP,2022,UNKNOWN,2
REAR END,RAMP,2023,CLEAR,55
REAR END,RAMP,2023,CLOUDY/OVERCAST,1
REAR END,RAMP,2023,OTHER,1
REAR END,RAMP,2023,RAIN,6
REAR END,RAMP,2023,SNOW,2
REAR END,RAMP,2023,UNKNOWN,6
REAR END,ROUNDABOUT,2019,CLEAR,2
REAR END,ROUNDABOUT,2019,UNKNOWN,1
REAR END,ROUNDABOUT,2020,CLEAR,1
REAR END,ROUNDABOUT,2020,CLOUDY/OVERCAST,1
REAR END,ROUNDABOUT,2021,CLEAR,2
REAR END,ROUNDABOUT,2021,UNKNOWN,1
REAR END,ROUNDABOUT,2022,CLEAR,5
REAR END,ROUNDABOUT,2022,UNKNOWN,2
REAR END,ROUNDABOUT,2023,CLEAR,2
REAR END,T-INTERSECTION,2019,CLEAR,116
REAR END,T-INTERSECTION,2019,CLOUDY/OVERCAST,10
REAR END,T-INTERSECTION,2019,FOG/SMOKE/HAZE,1
REAR END,T-INTERSECTION,2019,FREEZING RAIN/DRIZZLE,1
REAR END,T-INTERSECTION,2019,OTHER,3
REAR END,T-INTERSECTION,2019,RAIN,22
REAR END,T-INTERSECTION,2019,SLEET/HAIL,1
REAR END,T-INTERSECTION,2019,SNOW,1
REAR END,T-INTERSECTION,2019,UNKNOWN,4
REAR END,T-INTERSECTION,2020,CLEAR,144
REAR END,T-INTERSECTION,2020,CLOUDY/OVERCAST,11
REAR END,T-INTERSECTION,2020,FREEZING RAIN/DRIZZLE,3
REAR END,T-INTERSECTION,2020,RAIN,14
REAR END,T-INTERSECTION,2020,SLEET/HAIL,1
REAR END,T-INTERSECTION,2020,SNOW,8
REAR END,T-INTERSECTION,2020,UNKNOWN,6
REAR END,T-INTERSECTION,2021,CLEAR,199
REAR END,T-INTERSECTION,2021,CLOUDY/OVERCAST,9
REAR END,T-INTERSECTION,2021,OTHER,1
REAR END,T-INTERSECTION,2021,RAIN,18
REAR END,T-INTERSECTION,2021,SLEET/HAIL,1
REAR END,T-INTERSECTION,2021,SNOW,8
REAR END,T-INTERSECTION,2021,UNKNOWN,36
REAR END,T-INTERSECTION,2022,BLOWING SNOW,1
REAR END,T-INTERSECTION,2022,CLEAR,195
REAR END,T-INTERSECTION,2022,CLOUDY/OVERCAST,9
REAR END,T-INTERSECTION,2022,FOG/SMOKE/HAZE,1
REAR END,T-INTERSECTION,2022,OTHER,1
REAR END,T-INTERSECTION,2022,RAIN,28
REAR END,T-INTERSECTION,2022,SNOW,10
REAR END,T-INTERSECTION,2022,UNKNOWN,41
REAR END,T-INTERSECTION,2023,CLEAR,216
REAR END,T-INTERSECTION,2023,CLOUDY/OVERCAST,7
REAR END,T-INTERSECTION,2023,FOG/SMOKE/HAZE,1
REAR END,T-INTERSECTION,2023,FREEZING RAIN/DRIZZLE,2
REAR END,T-INTERSECTION,2023,RAIN,16
REAR END,T-INTERSECTION,2023,SNOW,4
REAR END,T-INTERSECTION,2023,UNKNOWN,32
REAR END,TRAFFIC ROUTE,2019,CLEAR,21
REAR END,TRAFFIC ROUTE,2019,CLOUDY/OVERCAST,2
REAR END,TRAFFIC ROUTE,2019,RAIN,1
REAR END,TRAFFIC ROUTE,2019,UNKNOWN,2
REAR END,TRAFFIC ROUTE,2020,CLEAR,18
REAR END,TRAFFIC ROUTE,2020,FREEZING RAIN/DRIZZLE,1
REAR END,TRAFFIC ROUTE,2020,RAIN,2
REAR END,TRAFFIC ROUTE,2021,CLEAR,25
REAR END,TRAFFIC ROUTE,2021,CLOUDY/OVERCAST,1
REAR END,TRAFFIC ROUTE,2021,RAIN,3
REAR END,TRAFFIC ROUTE,2021,SNOW,1
REAR END,TRAFFIC ROUTE,2022,CLEAR,21
REAR END,TRAFFIC ROUTE,2022,CLOUDY/OVERCAST,1
REAR END,TRAFFIC ROUTE,2022,RAIN,5
REAR END,TRAFFIC ROUTE,2022,SNOW,2
REAR END,TRAFFIC ROUTE,2023,CLEAR,31
REAR END,TRAFFIC ROUTE,2023,RAIN,4
REAR END,TRAFFIC ROUTE,2023,SNOW,1
REAR END,TRAFFIC ROUTE,2023,UNKNOWN,2
REAR END,UNKNOWN,2015,CLEAR,37
REAR END,UNKNOWN,2015,RAIN,3
REAR END,UNKNOWN,2015,SNOW,1
REAR END,UNKNOWN,2015,UNKNOWN,68
REAR END,UNKNOWN,2016,CLEAR,72
REAR END,UNKNOWN,2016,CLOUDY/OVERCAST,5
REAR END,UNKNOWN,2016,RAIN,17
REAR END,UNKNOWN,2016,SNOW,7
REAR END,UNKNOWN,2016,UNKNOWN,74
REAR END,UNKNOWN,2017,CLEAR,197
REAR END,UNKNOWN,2017,CLOUDY/OVERCAST,2
REAR END,UNKNOWN,2017,RAIN,25
REAR END,UNKNOWN,2017,SNOW,6
REAR END,UNKNOWN,2017,UNKNOWN,93
REAR END,UNKNOWN,2018,CLEAR,118
REAR END,UNKNOWN,2018,CLOUDY/OVERCAST,3
REAR END,UNKNOWN,2018,FOG/SMOKE/HAZE,1
REAR END,UNKNOWN,2018,RAIN,8
REAR END,UNKNOWN,2018,SNOW,8
REAR END,UNKNOWN,2018,UNKNOWN,138
REAR END,UNKNOWN,2019,BLOWING SNOW,1
REAR END,UNKNOWN,2019,CLEAR,96
REAR END,UNKNOWN,2019,CLOUDY/OVERCAST,4
REAR END,UNKNOWN,2019,RAIN,7
REAR END,UNKNOWN,2019,SNOW,8
REAR END,UNKNOWN,2019,UNKNOWN,133
REAR END,UNKNOWN,2020,CLEAR,116
REAR END,UNKNOWN,2020,CLOUDY/OVERCAST,2
REAR END,UNKNOWN,2020,FOG/SMOKE/HAZE,1
REAR END,UNKNOWN,2020,RAIN,2
REAR END,UNKNOWN,2020,SNOW,9
REAR END,UNKNOWN,2020,UNKNOWN,94
REAR END,UNKNOWN,2021,CLEAR,97
REAR END,UNKNOWN,2021,CLOUDY/OVERCAST,5
REAR END,UNKNOWN,2021,FREEZING RAIN/DRIZZLE,1
REAR END,UNKNOWN,2021,OTHER,1
REAR END,UNKNOWN,2021,RAIN,5
REAR END,UNKNOWN,2021,SNOW,7
REAR END,UNKNOWN,2021,UNKNOWN,155
REAR END,UNKNOWN,2022,CLEAR,120
REAR END,UNKNOWN,2022,CLOUDY/OVERCAST,3
REAR END,UNKNOWN,2022,OTHER,4
REAR END,UNKNOWN,2022,RAIN,7
REAR END,UNKNOWN,2022,SNOW,9
REAR END,UNKNOWN,2022,UNKNOWN,139
REAR END,UNKNOWN,2023,CLEAR,90
REAR END,UNKNOWN,2023,CLOUDY/OVERCAST,9
REAR END,UNKNOWN,2023,FOG/SMOKE/HAZE,1
REAR END,UNKNOWN,2023,OTHER,3
REAR END,UNKNOWN,2023,RAIN,8
REAR END,UNKNOWN,2023,SNOW,7
REAR END,UNKNOWN,2023,UNKNOWN,179
REAR END,UNKNOWN INTERSECTION TYPE,2019,CLEAR,34
REAR END,UNKNOWN INTERSECTION TYPE,2019,CLOUDY/OVERCAST,2
REAR END,UNKNOWN INTERSECTION TYPE,2019,RAIN,3
REAR END,UNKNOWN INTERSECTION TYPE,2019,UNKNOWN,18
REAR END,UNKNOWN INTERSECTION TYPE,2020,CLEAR,41
REAR END,UNKNOWN INTERSECTION TYPE,2020,RAIN,5
REAR END,UNKNOWN INTERSECTION TYPE,2020,SNOW,1
REAR END,UNKNOWN INTERSECTION TYPE,2020,UNKNOWN,8
REAR END,UNKNOWN INTERSECTION TYPE,2021,CLEAR,33
REAR END,UNKNOWN INTERSECTION TYPE,2021,RAIN,1
REAR END,UNKNOWN INTERSECTION TYPE,2021,SNOW,1
